"symbol","tax_id","gene_id"
"MAP4K3",9606,8491
"MAP4K4",9606,9448
"MAP4K5",9606,11183
"Mapk1",10090,26413
"Mapk1",10090,26413
"Mapk1",10116,116590
"Mapk1",10116,116590
"MAPK1",9606,5594
"MAPK1",9606,5594
"Mapk10",10116,25272
"MAPK10",9606,5602
"MAPK10",9606,5602
"MAPK10",9606,5602
"Mapk11",10090,19094
"Mapk11",10090,19094
"MAPK11",9606,5600
"MAPK11",9606,5600
"Mapk12",10090,29857
"MAPK12",9606,6300
"MAPK12",9606,6300
"MAPK12",9606,6300
"Mapk13",10090,26415
"MAPK13",9606,5603
"MAPK13",9606,5603
"MAPK13",9606,5603
"Mapk14",10090,26416
"Mapk14",10090,26416
"Mapk14",10116,81649
"MAPK14",9606,1432
"MAPK14",9606,1432
"MAPK15",9606,225689
"Mapk3",10090,26417
"Mapk3",10090,26417
"Mapk3",10116,50689
"Mapk3",10116,50689
"MAPK3",9606,5595
"MAPK3",9606,5595
"MAPK4",9606,5596
"MAPK6",9606,5597
"MAPK7",9606,5598
"Mapk8",10090,26419
"Mapk8",10090,26419
"Mapk8",10116,116554
"MAPK8",9606,5599
"MAPK8",9606,5599
"Mapk9",10090,26420
"Mapk9",10090,26420
"MAPK9",9606,5601
"MAPK9",9606,5601
"MAPK9",9606,5601
"Mapkapk2",10090,17164
"MAPKAPK2",9606,9261
"MAPKAPK3",9606,7867
"MAPKAPK5",9606,8550
"Mapt",10116,29477
"MAPT",9606,4137
"MAPT",9913,281296
"MARC1",9606,64757
"MARK1",9606,4139
"MARK2",9606,2011
"MARK3",9606,4140
"MARK4",9606,57787
"MARS",9606,4141
"MAS1",9606,4142
"MAST1",9606,22983
"MAST1",9606,22983
"MAST2",9606,23139
"MAST3",9606,23031
"MAST4",9606,375449
"Mat1a",10116,25331
"Mat1a",10116,25331
"Mat2a",10116,171347
"Mat2a",10116,171347
"MAT2A",9606,4144
"MATK",9606,4145
"MAX",9606,4149
"MAX",9606,4149
"MB",9606,4151
"MBL2",9606,4153
"MBNL1",9606,4154
"Mboat1",10090,218121
"Mboat2",10090,67216
"Mboat4",10090,234155
"MBOAT4",9606,619373
"Mbp",10090,17196
"MBTD1",9606,54799
"MBTPS1",9606,8720
"MC087R",10280,1487106
"Mc1r",10090,17199
"MC1R",9606,4157
"MC1R",9606,4157
"Mc2r",10090,17200
"MC2R",9606,4158
"Mc3r",10090,17201
"Mc3r",10116,29310
"MC3R",9606,4159
"MC3R",9606,4159
"Mc4r",10090,17202
"Mc4r",10116,25635
"MC4R",9606,4160
"MC4R",9606,4160
"MC4R",9606,4160
"MC4R",9606,4160
"Mc5r",10090,17203
"Mc5r",10116,25726
"MC5R",9606,4161
"MC5R",9606,4161
"mccF",562,5850650
"mccF",562,13906715
"Mchr1",10090,207911
"Mchr1",10116,83567
"MCHR1",9541,102137192
"MCHR1",9544,574232
"MCHR1",9606,2847
"MCHR1",9606,2847
"MCHR2",9606,84539
"MCHR2",9606,84539
"Mcl1",10090,17210
"MCL1",9606,4170
"MCOLN3",9606,55283
"Mcpt3",10116,290244
"Mcpt9",10090,17232
"Mdh1",10090,17449
"MDH1",9606,4190
"MDH1",9823,396894
"Mdh2",10116,81829
"MDH2",9606,4191
"MDH2",9823,397039
"MDK",9606,4192
"Mdm2",10090,17246
"MDM2",9606,4193
"MDM2",9606,4193
"MDM2",9606,4193
"MDM2",9615,403693
"MDM4",9606,4194
"MDM4",9606,4194
"MDR1",237561,3639260
"Me1",10116,24552
"ME1",9606,4199
"ME3",9606,10873
"MECP2",9606,4204
"MED23",9606,9439
"MED23",9606,9439
"MELK",9606,9833
"Men1",10090,17283
"MEN1",9606,4221
"MEN1",9606,4221
"MEP2",559292,855580
"MERTK",9606,10461
"MERTK",9606,10461
"Met",10090,17295
"Met",10090,17295
"MET",9606,4233
"MET",9615,403438
"METAP1",9606,23173
"Metap2",10090,56307
"METAP2",9606,10988
"metG",226185,1199819
"metG",71421,949809
"METTL21A",9606,151194
"mex-5",6239,178296
"MGAM",9606,8972
"MGAT1",9606,4245
"Mgat2",10090,217664
"MGAT2",9606,4247
"MGAT3",9606,4248
"Mgat5",10116,65271
"MGAT5",9606,4249
"Mgea5",10116,154968
"MGEA5",9606,10724
"Mgll",10090,23945
"Mgll",10116,29254
"MGLL",9606,11343
"MGMT",9606,4255
"MGST1",9606,4257
"MGST2",9606,4258
"MGST3",9606,4259
"MHS3",9606,7977
"MHS3",9606,7977
"MID1",9606,4281
"Mif",10090,17319
"MIF",36329,811336
"MIF",9606,4282
"MIF",9606,4282
"MINK1",9606,50488
"Mitf",10090,17342
"MITF",9606,4286
"MKNK1",9606,8569
"MKNK2",9606,2872
"Mkrn3",10090,22652
"MLKL",9606,197259
"Mlnr",10116,252859
"MLNR",9606,2862
"MLNR",9986,100101581
"MLX",9606,6945
"Mlycd",10090,56690
"MLYCD",9606,23417
"Mme",10090,17380
"Mme",10116,24590
"MME",9606,4311
"MME",9823,100511536
"MME",9986,100009251
"MMEL1",9606,79258
"MMP1",9606,4312
"MMP1",9606,4312
"MMP1",9606,4312
"MMP10",9606,4319
"Mmp11",10090,17385
"MMP11",9606,4320
"Mmp12",10090,17381
"Mmp12",10116,117033
"MMP12",9606,4321
"MMP12",9986,100009559
"Mmp13",10090,17386
"Mmp13",10116,171052
"MMP13",9606,4322
"MMP13",9606,4322
"MMP13",9606,4322
"MMP13",9913,281914
"MMP14",9606,4323
"MMP15",9606,4324
"MMP16",9606,4325
"MMP17",9606,4326
"MMP19",9606,4327
"Mmp2",10090,17390
"Mmp2",10116,81686
"MMP2",9606,4313
"MMP2",9606,4313
"MMP2",9606,4313
"MMP20",9606,9313
"MMP24",9606,10893
"MMP25",9606,64386
"MMP26",9606,56547
"MMP3",9606,4314
"MMP3",9606,4314
"MMP7",9606,4316
"Mmp8",10116,63849
"MMP8",9606,4317
"MMP8",9606,4317
"Mmp9",10090,17395
"Mmp9",10116,81687
"MMP9",9606,4318
"MMP9",9606,4318
"MMP9",9913,282871
"MNAT1",9606,4331
"mobA",562,14401261
"mobA",562,7377412
"mobA",562,13906515
"mobA",562,7205340
"mobA",562,2716949
"mobA",562,6383673
"mobA",562,13905355
"mobA",562,13877150
"mobA",562,4362682
"mobA",562,4397515
"mobA",562,1446625
"mobA",562,6384125
"mobA",562,9481717
"mobA",562,20467018
"mobA",562,13906499
"mobA",562,6917683
"mobA",562,2885870
"Mogat2",10090,233549
"MOGAT2",9606,80168
"MOGS",9606,7841
"MOS",9606,4342
"Mpdz",10090,17475
"MPEG1",9606,219972
"MPG",9606,4350
"MPHOSPH8",9606,54737
"MPI",9606,4351
"Mpl",10090,17480
"MPL",9606,4352
"Mpo",10090,17523
"MPO",9606,4353
"mraY",224308,939856
"MRC1",9606,4360
"MRE11",9606,4361
"Mrgprc",10116,404646
"Mrgprx1",10090,404242
"Mrgprx1",10116,282547
"MRGPRX1",9606,259249
"MRGPRX2",9606,117194
"MS2",9606,100271694
"MS4A1",9606,931
"Msr1",10090,20288
"MSR1",9606,4481
"Msra",10116,29447
"MSRA",9913,281312
"Msrb1",10116,685059
"MSRB2",9606,22921
"MSRB3",9606,253827
"MST1",9606,4485
"MST1",9606,4485
"Mst1r",10090,19882
"MST1R",9606,4486
"Mstn",10090,17700
"MSTN",9606,2660
"Mtap",10090,66902
"MTAP",9606,4507
"MTF1",9606,4520
"Mthfd1",10090,108156
"MTHFD1",9606,4522
"MTHFD2",9606,10797
"MTNR1A",9606,4543
"MTNR1A",9606,4543
"Mtnr1b",10116,192646
"MTNR1B",9606,4544
"MTNR1B",9606,4544
"Mtor",10090,56717
"Mtor",10116,56718
"MTOR",9606,2475
"MTOR",9606,2475
"Mtr",10090,238505
"MTR",9606,4548
"MTTP",9606,4547
"MTTP",9606,4547
"MTTP",9913,280868
"MUC1",9606,4582
"MUC16",9606,94025
"murA",208964,880969
"murF",171101,933049
"murI",226185,1200023
"MUSK",9606,4593
"MVD",9606,4597
"Mvk",10116,81727
"MYB",9031,396244
"MYC",9031,420332
"MYC",9606,4609
"MYC",9606,4609
"MYD88",9606,4615
"MYH9",9606,4627
"MYLK",9606,4638
"MYLK2",9606,85366
"MYLK3",9606,91807
"MYLK4",9606,340156
"MYO3A",9606,53904
"MYO3B",9606,140469
"MYO5A",9031,396237
"MYT1",9606,4661
"MYT1",9606,4661
"Mzb1",10090,69816
"N1L",10245,3707643
NA,211044,956530
"NAA16",9606,79612
"Naaa",10116,497009
"NAAA",9606,27163
"NAALAD2",9606,10003
"nAChRalpha1",7227,42918
"nAChRalpha2",7227,42919
"nAChRalpha3",7227,31767
"nAChRalpha4",7227,40521
"nAChRalpha5",7227,34826
"nAChRalpha6",7227,34304
"nAChRbeta1",7227,38545
"nAChRbeta2",7227,42920
"nAChRbeta2",7227,42920
"nAChRbeta3",7227,33228
"nadE",224308,938339
"NADK",9606,65220
"NAE1",9606,8883
"NAGA",9031,396547
"NAGA",9606,4668
"NAGA",9913,533357
"NAGPA",9606,51172
"nagZ",208964,880216
"Nampt",10090,59027
"Nampt",10116,297508
"NAMPT",9606,10135
"NANOG",9606,79923
"NANP",9606,140838
"Napepld",10090,242864
"Nat1",10090,17960
"NAT1",9606,9
"Nat2",10090,17961
"NAT2",9606,10
"NAT2",9606,10
"NCE103",237561,3636621
"NCE103",559292,855692
"Nceh1",10090,320024
"NCEH1",9606,57552
"NCK1",9606,4690
"NCOA1",9606,8648
"NCOA1",9606,8648
"NCOA2",9606,10499
"Ncoa3",10090,17979
"NCOA3",9606,8202
"NCOA3",9606,8202
"NCOR1",9606,9611
"NCOR2",9606,9612
"NCOR2",9606,9612
"NCSTN",9606,23385
"NCSTN",9606,23385
"ND1",9606,4535
"ND1",9913,3283877
"ND2",9606,4536
"ND2",9913,3283878
"ND3",9606,4537
"ND3",9913,3283884
"ND4",9606,4538
"ND4",9606,4538
"ND4L",9606,4539
"ND5",9606,4540
"ND6",9606,4541
"NDC80",9606,10403
"Ndp",10090,17986
"NDUFA1",9606,4694
"NDUFA10",9606,4705
"NDUFA11",9606,126328
"NDUFA11",9913,326346
"NDUFA12",9606,55967
"NDUFA13",9606,51079
"NDUFA2",9606,4695
"NDUFA3",9606,4696
"NDUFA4",9606,4697
"NDUFA4",9606,4697
"NDUFA4L2",9606,56901
"NDUFA5",9606,4698
"NDUFA6",9606,4700
"NDUFA7",9606,4701
"NDUFA8",9606,4702
"NDUFA9",9606,4704
"NDUFAB1",9606,4706
"NDUFAB1",9913,327702
"NDUFAF1",9606,51103
"NDUFAF2",9606,91942
"NDUFAF3",9606,25915
"NDUFAF4",9606,29078
"NDUFB1",9606,4707
"NDUFB10",9606,4716
"NDUFB11",9606,54539
"NDUFB2",9606,4708
"NDUFB3",9606,4709
"NDUFB4",9606,4710
"NDUFB5",9606,4711
"NDUFB6",9606,4712
"NDUFB7",9606,4713
"NDUFB8",9606,4714
"NDUFB9",9606,4715
"NDUFC1",9606,4717
"NDUFC2",9606,4718
"NDUFS1",9606,4719
"NDUFS2",9606,4720
"NDUFS3",9606,4722
"NDUFS4",9606,4724
"NDUFS5",9606,4725
"NDUFS6",9606,4726
"NDUFS7",9606,374291
"NDUFS8",9606,4728
"NDUFV1",9606,4723
"NDUFV1",9913,287014
"NDUFV2",9606,4729
"NDUFV3",9606,4731
"NEDD4",9606,4734
"NEK1",9606,4750
"NEK10",9606,152110
"NEK11",9606,79858
"NEK2",9606,4751
"NEK3",9606,4752
"NEK4",9606,6787
"NEK5",9606,341676
"NEK6",9606,10783
"NEK7",9606,140609
"NEK8",9606,284086
"NEK8",9606,284086
"NEK9",9606,91754
"NET1",9606,10276
"NET1",9606,10276
"NET1",9606,10276
"NET1",9606,10276
"NET1",9606,10276
"NEU1",9606,4758
"NEU2",9606,4759
"NEU3",9606,10825
"NEU4",9606,129807
"Nf1",10090,18015
"Nfatc1",10090,18018
"NFATC1",9606,4772
"Nfe2l2",10090,18024
"Nfe2l2",10116,83619
"NFE2L2",9606,4780
"NFE2L2",9606,4780
"Nfkb1",10090,18033
"NFKB1",9606,4790
"NFKB1",9606,4790
"NFKB2",9606,4791
"NFKB2",9606,4791
"Nfkbia",10090,18035
"NFKBIA",9606,4792
"NGF",9606,4803
"NGFR",9606,4804
"Niacr1",10116,353250
"NIM1K",9606,167359
"Nisch",10116,306255
"NISCH",9606,11188
"NKRF",9606,55922
"NLK",9606,51701
"NLRP1",9606,22861
"NLRP3",9606,114548
"Nmbr",10116,25264
"NMBR",9606,4829
"NME1",9606,4830
"NME2",9606,4831
"NMT1",237561,3635624
"NMT1",559292,850892
"NMT1",9606,4836
"NMT1",9606,4836
"NMT2",9606,9397
"NMT2",9606,9397
"Nmur1",10090,14767
"NMUR1",9606,10316
"Nmur2",10090,216749
"NMUR2",9606,56923
"NNMT",9606,4837
"NOD1",9606,10392
"NOD2",9606,64127
"Nos1",10090,18125
"Nos1",10116,24598
"NOS1",9606,4842
"NOS1",9606,4842
"NOS1",9606,4842
"Nos2",10090,18126
"Nos2",10116,24599
"NOS2",9606,4843
"NOS2",9606,4843
"NOS2",9606,4843
"Nos3",10090,18127
"Nos3",10116,24600
"NOS3",9606,4846
"NOS3",9606,4846
"NOS3",9606,4846
"NOS3",9823,397557
"NOS3",9913,287024
"NOTCH1",9606,4851
"NOTCH2",9606,4853
"NOTCH3",9606,4854
"NOTCH4",9606,4855
"Nox1",10116,114243
"NOX1",9606,27035
"NOX3",9606,50508
"NOX4",9606,50507
"NOX5",9606,79400
"Npbwr1",10090,226304
"NPBWR1",9606,2831
"Npc1",10090,18145
"NPC1",9606,4864
"Npc1l1",10090,237636
"Npc1l1",10116,432367
"NPC1L1",9544,699235
"NPC1L1",9606,29881
"NPC1L1",9615,610398
"NPEPPS",9606,9520
"NPFFR1",9606,64106
"Npffr2",10116,78964
"NPFFR2",9606,10886
"Npm1",10090,18148
"NPM1",9606,4869
"NPM1",9606,4869
"Nppa",10116,24602
"NPPA",9606,4878
"NPR1",9606,4881
"NPR1",9606,4881
"NPR2",9606,4882
"NPR2",9913,281357
"Npr3",10090,18162
"NPR3",9606,4883
"NPR3",9606,4883
"NPS",9606,594857
"Npsr1",10090,319239
"NPSR1",9606,387129
"Npy1r",10116,29358
"NPY1R",9606,4886
"Npy2r",10116,66024
"NPY2R",9606,4887
"Npy4r",10116,29471
"NPY4R",9606,5540
"Npy5r",10090,18168
"Npy5r",10116,25340
"NPY5R",9606,4889
"Nqo1",10090,18104
"Nqo1",10116,24314
"NQO1",9606,1728
"NQO1",9606,1728
"NQO2",9606,4835
"NR0B1",9606,190
"NR0B2",9606,8431
"NR1D1",9606,9572
"NR1D2",9606,9975
"Nr1h2",10090,22260
"NR1H2",9606,7376
"NR1H2",9606,7376
"NR1H2",9606,7376
"Nr1h3",10090,22259
"NR1H3",9606,10062
"NR1H3",9606,10062
"NR1H3",9606,10062
"Nr1h4",10090,20186
"NR1H4",9606,9971
"Nr1i2",10090,18171
"Nr1i2",10116,84385
"NR1I2",9606,8856
"Nr1i3",10090,12355
"Nr1i3",10116,65035
"NR1I3",9606,9970
"NR2C1",9606,7181
"NR2C2",9606,7182
"NR2E1",9606,7101
"NR2E3",9606,10002
"NR2F1",9606,7025
"NR2F2",9606,7026
"NR2F6",9606,2063
"Nr3c1",10090,14815
"Nr3c1",10116,24413
"NR3C1",9606,2908
"Nr3c2",10116,25672
"NR3C2",9606,4306
"NR4A1",9606,3164
"NR4A2",9606,4929
"NR4A3",9606,8013
"Nr5a1",10090,26423
"NR5A1",9606,2516
"NR5A2",9606,2494
"NR6A1",9606,2649
"NRAS",9606,4893
"Nrp1",10116,246331
"NRP1",9606,8829
"NSD1",9606,64324
"NSD2",9606,7468
"NSD3",9606,54904
"NSF",9606,4905
"Nt5e",10116,58813
"NT5E",9606,4907
"Ntrk1",10116,59109
"NTRK1",9606,4914
"NTRK1",9606,4914
"Ntrk2",10116,25054
"NTRK2",9606,4915
"NTRK2",9606,4915
"Ntrk3",10090,18213
"NTRK3",9606,4916
"NTRK3",9606,4916
"Ntsr1",10090,18216
"Ntsr1",10116,366274
"NTSR1",9606,4923
"NTSR1",9606,4923
"NTSR1",9606,4923
"Ntsr2",10116,64636
"NTSR2",9606,23620
"NTSR2",9606,23620
"NUAK1",9606,9891
"NUAK2",9606,81788
"Oat",10090,18242
"OAT",9606,4942
"OATP1",9606,4945
"Odc1",10090,18263
"Odc1",10116,24609
"ODC1",9606,4953
"ODC1",9913,281365
"Ogdh",10090,18293
"OGDH",9606,4967
"OGFRL1",9606,79627
"OGG1",9606,4968
"OGT",9606,8473
"OLR1",9606,4973
"Onecut1",10090,15379
"OPN1LW",9606,5956
"Oprd1",10090,18386
"Oprd1",10090,18386
"Oprd1",10090,18386
"Oprd1",10116,24613
"Oprd1",10116,24613
"Oprd1",10116,24613
"OPRD1",9606,4985
"OPRD1",9606,4985
"OPRD1",9606,4985
"OPRD1",9606,4985
"OPRD1",9823,397216
"OPRD1",9913,781956
"Oprk1",10090,18387
"Oprk1",10090,18387
"Oprk1",10116,29335
"Oprk1",10116,29335
"OPRK1",9606,4986
"OPRK1",9606,4986
"OPRK1",9606,4986
"OPRK1",9606,4986
"Oprl1",10090,18389
"Oprl1",10116,29256
"Oprl1",10116,29256
"OPRL1",9606,4987
"Oprm1",10090,18390
"Oprm1",10090,18390
"Oprm1",10090,18390
"Oprm1",10116,25601
"Oprm1",10116,25601
"Oprm1",10116,25601
"Oprm1",10116,25601
"Oprm1",10141,100379267
"oprm1",7955,65088
"OPRM1",9544,574141
"OPRM1",9606,4988
"OPRM1",9606,4988
"OPRM1",9606,4988
"OPRM1",9606,4988
"OPRM1",9606,4988
"OPRM1",9913,281958
"ORAI1",9606,84876
"ORAI1",9606,84876
"ORAI2",9606,80228
"ORAI3",9606,93129
"ORM1",9606,5004
"ORM2",9606,5005
"OSR1",9606,130497
"OTC",9606,5009
"oxa1",562,8319267
"oxa1",562,8319151
"OXER1",9606,165140
"Oxgr1",10116,290493
"OXGR1",9606,27199
"OXSR1",9606,9943
"Oxtr",10090,18430
"Oxtr",10116,25342
"OXTR",9031,429211
"OXTR",9606,5021
"P",10407,944565
"P2rx1",10090,18436
"P2rx1",10116,25505
"P2RX1",9606,5023
"P2rx2",10116,114115
"P2rx2",10116,114115
"P2RX2",9606,22953
"P2rx3",10090,228139
"P2rx3",10116,81739
"P2rx3",10116,81739
"P2RX3",9606,5024
"P2rx4",10090,18438
"P2rx4",10090,18438
"P2rx4",10116,29659
"P2RX4",9606,5025
"P2rx5",10116,113995
"P2RX5",9606,5026
"P2rx6",10116,25041
"P2RX6",9606,9127
"P2rx7",10090,18439
"P2rx7",10116,29665
"P2RX7",9606,5027
"P2ry1",10116,25265
"P2RY1",9103,100303708
"P2RY1",9606,5028
"P2ry10",10090,78826
"P2RY10",9606,27334
"P2RY11",9606,5032
"P2ry12",10116,64803
"P2RY12",9606,64805
"P2RY13",9606,53829
"P2ry14",10090,140795
"P2RY14",9606,9934
"P2ry2",10090,18442
"P2ry2",10116,29597
"P2RY2",9606,5029
"P2ry4",10116,63843
"P2RY4",9606,5030
"P2ry6",10116,117264
"P2RY6",9606,5031
"P4ha1",10116,64475
"P4HA1",9606,5033
"P4HA2",9606,8974
"P4HB",9606,5034
"P4HB",9606,5034
"P4HTM",9606,54681
"PA",211044,956535
"PA",211044,956535
"PABPC1",9606,26986
"PABPC4",9606,8761
"Pacsin2",10090,23970
"PADI1",9606,29943
"Padi2",10090,18600
"PADI2",9606,11240
"PADI3",9606,51702
"Padi4",10090,18602
"PADI4",9606,23569
"PADI6",9606,353238
"Pafah1b2",10090,18475
"PAFAH1B2",9606,5049
"Pafah1b3",10090,18476
"PAFAH1B3",9606,5050
"Pafah2",10090,100163
"Pah",10116,24616
"PAH",9606,5053
"PAICS",9606,10606
"Pak1",10116,29431
"PAK1",9606,5058
"PAK2",9606,5062
"PAK3",9606,5063
"PAK4",9606,10298
"PAK5",9606,57144
"PAK5",9606,57144
"PAK6",9606,56924
"Pam",10116,25508
"PAM",9606,5066
"PANK1",9606,53354
"PANK2",9606,80025
"PANK3",9606,79646
"Paox",10090,212503
"PAOX",9606,196743
"parC",287,16834594
"parC",287,4290843
"parC",287,3399453
"parE",287,4290845
"Parg",10116,83507
"PARG",9606,8505
"PARG",9913,281377
"Parl",10090,381038
"PARN",9606,5073
"Parp1",10090,11545
"Parp1",10116,25591
"PARP1",9606,142
"PARP1",9606,142
"PARP1",9913,286764
"PARP10",9606,84875
"PARP11",9606,57097
"PARP12",9606,64761
"PARP14",9606,54625
"PARP15",9606,165631
"Parp2",10090,11546
"PARP2",9606,10038
"PARP2",9606,10038
"PARP3",9606,10039
"PARP3",9606,10039
"PARP4",9606,143
"PARP6",9606,56965
"PARP8",9606,79668
"PARVG",9606,64098
"PASK",9606,23178
"PAX8",9606,7849
"PB1",211044,956534
"PB2",211044,956536
"Pbgs",7227,39402
"PBK",9606,55872
"pbpC",224308,940139
"pbpD",224308,938851
"pbpX",171101,934744
"PBRM1",9606,55193
"PC",9913,102030897
"PC",9913,102031061
"PC",9913,102030715
"PC",9913,102030716
"PC",9913,102030942
"PC",9913,338471
"PC",9913,102030982
"PC",9913,102030714
"PC",9913,100531427
"pc15-k-014",573,10228412
"PCDH15",9606,65217
"Pck1",10116,362282
"PCK1",9606,5105
"PCMT1",9606,5110
"PCNA",9606,5111
"PCP2",9606,126006
"PCSK1",9606,5122
"PCSK2",9606,5126
"PCSK4",9606,54760
"PCSK5",9606,5125
"Pcsk6",10116,25507
"PCSK6",9606,5046
"PCSK7",9606,9159
"PCSK9",9606,255738
"PDCD1",9606,5133
"PDCD4",9606,27250
"Pde10a",10090,23984
"Pde10a",10116,63885
"PDE10A",9606,10846
"PDE10A",9606,10846
"PDE10A",9913,506061
"PDE11A",9606,50940
"Pde1a",10116,81529
"PDE1A",9606,5136
"PDE1A",9606,5136
"PDE1A",9606,5136
"PDE1A",9606,5136
"PDE1A",9913,281969
"PDE1A",9913,281969
"PDE1A",9913,281969
"Pde1b",10116,29691
"PDE1B",9606,5153
"PDE1B",9606,5153
"PDE1B",9606,5153
"PDE1B",9606,5153
"PDE1B",9913,281970
"PDE1B",9913,281970
"PDE1B",9913,281970
"Pde1c",10116,81742
"PDE1C",9606,5137
"PDE1C",9606,5137
"PDE1C",9606,5137
"PDE1C",9606,5137
"Pde2a",10116,81743
"PDE2A",9606,5138
"PDE2A",9606,5138
"PDE2A",9606,5138
"PDE2A",9913,281971
"PDE3A",9606,5139
"PDE3A",9606,5139
"PDE3A",9606,5139
"PDE3A",9606,5139
"PDE3A",9606,5139
"PDE3B",9606,5140
"PDE3B",9606,5140
"PDE3B",9606,5140
"PDE3B",9606,5140
"PDE3B",9606,5140
"PDE3B",9913,533323
"PDE3B",9913,533323
"Pde4a",10090,18577
"Pde4a",10116,25638
"PDE4A",9606,5141
"PDE4A",9606,5141
"PDE4A",9606,5141
"PDE4A",9606,5141
"PDE4A",9606,5141
"PDE4A",9823,396825
"Pde4b",10090,18578
"Pde4b",10090,18578
"Pde4b",10116,24626
"Pde4b",10116,24626
"PDE4B",9606,5142
"PDE4B",9606,5142
"PDE4B",9606,5142
"PDE4B",9606,5142
"PDE4B",9606,5142
"Pde4c",10090,110385
"Pde4c",10116,290646
"PDE4C",9606,5143
"PDE4C",9606,5143
"PDE4C",9606,5143
"PDE4C",9606,5143
"PDE4C",9606,5143
"Pde4d",10090,238871
"Pde4d",10116,24627
"Pde4d",10116,24627
"PDE4D",9606,5144
"PDE4D",9606,5144
"PDE4D",9606,5144
"PDE4D",9606,5144
"PDE4D",9606,5144
"Pde5a",10116,171115
"PDE5A",9606,8654
"PDE5A",9606,8654
"PDE5A",9606,8654
"PDE5A",9606,8654
"PDE5A",9606,8654
"PDE5A",9606,8654
"PDE5A",9606,8654
"PDE5A",9615,403825
"PDE5A",9913,281972
"PDE6A",9606,5145
"PDE6A",9606,5145
"PDE6A",9606,5145
"PDE6A",9606,5145
"PDE6A",9615,403620
"PDE6A",9913,281973
"PDE6A",9913,281973
"PDE6B",9606,5158
"PDE6B",9606,5158
"PDE6B",9606,5158
"PDE6B",9913,281974
"PDE6C",9606,5146
"PDE6C",9606,5146
"PDE6C",9606,5146
"PDE6C",9606,5146
"PDE6C",9913,281975
"PDE6C",9913,281975
"PDE6D",9606,5147
"PDE6D",9606,5147
"PDE6D",9606,5147
"PDE6D",9606,5147
"PDE6D",9615,403781
"PDE6D",9913,281976
"PDE6G",9606,5148
"PDE6G",9606,5148
"PDE6G",9606,5148
"PDE6G",9913,281977
"PDE6H",9606,5149
"PDE6H",9606,5149
"PDE6H",9606,5149
"PDE6H",9913,281978
"Pde7a",10090,18583
"PDE7A",9606,5150
"PDE7A",9606,5150
"PDE7A",9606,5150
"PDE7B",9606,27115
"PDE7B",9606,27115
"PDE7B",9606,27115
"PDE7B",9913,522509
"Pde8a",10116,308776
"PDE8A",9606,5151
"PDE8A",9606,5151
"PDE8A",9606,5151
"PDE8B",9606,8622
"PDE8B",9606,8622
"PDE8B",9606,8622
"Pde9a",10116,191569
"PDE9A",9606,5152
"PDE9A",9606,5152
"PDEA2",9913,281979
"PDEA2",9913,281979
"PDF",9606,64146
"PDF",9606,64146
"PDF1A",3702,838109
"PDGFA",9606,5154
"PDGFB",9606,5155
"Pdgfra",10090,18595
"Pdgfra",10116,25267
"PDGFRA",9606,5156
"PDGFRA",9606,5156
"Pdgfrb",10090,18596
"Pdgfrb",10090,18596
"Pdgfrb",10116,24629
"Pdgfrb",10116,24629
"PDGFRB",9606,5159
"PDGFRB",9606,5159
"PDGFRB",9606,5159
"Pdha1",10116,29554
"PDIA6",9606,10130
"Pdk1",10116,116551
"PDK1",9606,5163
"PDK1",9606,5163
"PDK1",9606,5163
"Pdk2",10116,81530
"PDK2",9606,5164
"PDK2",9606,5164
"Pdk3",10116,296849
"PDK3",9606,5165
"PDK3",9606,5165
"Pdk4",10116,89813
"PDK4",9606,5166
"PDK4",9606,5166
"PDPK1",9606,5170
"PDR5",559292,854324
"PDS1",3702,837168
"PDXK",9606,8566
"Pdxp",10090,57028
"PDYN",9606,5173
"PEAK1",9606,79834
"PEP4",559292,855949
"PEPD",9606,5184
"petD",3562,2715599
"PF4",9606,5196
"Pfdn6",10116,309629
"PFKFB1",9606,5207
"PFKFB2",9606,5208
"PFKFB3",9606,5209
"PFKM",9606,5213
"PFKM",9986,100345647
"PFL2290w",36329,811510
"PGA5",9606,5222
"PGAM1",9606,5223
"Pgam5",10090,72542
"Pgap1",10090,241062
"Pgc",10116,24864
"PGC",9606,5225
"PGD",9606,5226
"PGD",9940,443541
"Pgf",10090,18654
"PGF",9606,5228
"Pggt1b",10090,225467
"Pggt1b",10116,81746
"PGGT1B",9606,5229
"PGGT1B",9606,5229
"PGGT1B",9606,5229
"PGGT1B",9913,509322
"PGI1",559292,852495
"Pgk1",10116,24644
"PGK1",559292,850370
"PGK1",9606,5230
"PGK2",9606,5232
"Pgr",10090,18667
"Pgr",10116,25154
"PGR",9031,396198
"PGR",9606,5241
"PGR",9913,100848466
"PGR",9940,443444
"PGR",9986,100009094
"pheS",71421,950073
"Phf1",10116,294287
"PHF13",9606,148479
"PHF23",9606,79142
"Phf8",10090,320595
"PHF8",9606,23133
"PHF8",9606,23133
"PHGDH",9606,26227
"PHIP",9606,55023
"PHKA1",9606,5255
"PHKA2",9606,5256
"PHKB",9606,5257
"PHKG1",9606,5260
"PHKG1",9606,5260
"PHKG2",9606,5261
"PHKG2",9606,5261
"PHLPP1",9606,23239
"PHLPP2",9606,23035
"PHO80",559292,854161
"PHO80",559292,854161
"PHO81",559292,853148
"PHO81",559292,853148
"PHO85",559292,856076
"PHO85",559292,856076
